customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
AB PHAROS MARINE LTD,00302194,00003973,00003973,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
AHLI UNITED BANK (UK) PLC,00301432,00000599,00000599,"BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
AIRBUS DEFENCE AND SPACE LIMITED,00311273,00004300,00004300,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
AL YAH SATELLITE COMMS COMPANY,00322585,00291429,00291429,BUYER CREDIT GUARANTEE,Ultimate Obligor
ALLEN POWER ENGINEERING LIMITED,00307029,00004215,00004215,"BUYER CREDIT GUARANTEE
PARIS CLUB FD TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
AMEC FOSTER WHEELER ENERGY LIMITED,00303748,00003983,00003983,"BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
PROJECT FINANCING GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
AMPCONTROL UK LIMITED,00308009,00003024,00003024,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
APPLE BANK FOR SAVINGS (USA),00318784,00223404,00223404,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
ASSET BASED GUARANTEE","LEAD/AGENT BANK
LEAD/AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER
SOLE LENDER
SYNDICATE LENDER
SYNDICATE LENDER"
APV UK PLC,00303334,00004058,00004058,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
ARAB AFRICAN INTERNATIONAL BANK,00306917,00000519,00000519,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
ARAB BANK PLC,00300738,00000522,00000522,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
ASG ASSET MANAGEMENT UAB,00318809,00286144,00286144,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
FACILITY CUSTOMER"
ASPEN INSURANCE UK LIMITED,00309005,00270895,00270895,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","RE-INSURER ECA
PARIS CLUB PAYEE
PARIS CLUB PAYEE
RE-INSURER ECA"
ATLAS AIR INC,00314228,00265028,00265028,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
ATLAS AIR WORLDWIDE HOLDINGS,00300018,00271937,00271937,BUYER CREDIT GUARANTEE,Ultimate Obligor
AVENTIS PHARMA LIMITED,00306529,00000874,00000874,"PARIS CLUB OD TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
AVIA SOLUTIONS GROUP,00318798,00286157,00286157,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE","Ultimate Obligor
Ultimate Obligor"
BA HOLDING A.G.,00313747,00000341,00000341,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
BABCOCK MARINE SHIPBUILDING LIMITED,00326560,00295101,00295101,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
BAE SYSTEMS (MILITARY AIRCRAFT) LIMITED,00310413,00004348,00004348,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
BAE SYSTEMS PLC,00303383,00004343,00004343,"BUYER CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
PARIS CLUB CI TRANCHE
LINE OF CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
UNINSURED AMOUNT
PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
BAHRAIN PETROLEUM COMPANY (BAPCO),00312321,00001189,00001189,"DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","Ultimate Obligor
Ultimate Obligor
FACILITY CUSTOMER
FACILITY CUSTOMER"
BAKER HUGHES A GE COMPANY,00306620,00274976,00274976,"LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
BALFOUR BEATTY PLC,00300166,00004281,00004281,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
BALFOUR BEATTY POWER CONSTRUCTION LTD,00303218,00004287,00004287,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BALFOUR KILPATRICK LIMITED,00302002,00004310,00004310,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
BALFOUR WILLIAMSON & CO LTD.,00300123,00004576,00004576,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR"
BANK FOR FOREIGN ECONOMIC AFFAIRS OF THE USSR,NULL,00000710,00000710,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
BANK OF GHANA,00312330,00003595,00003595,BUYER CREDIT GUARANTEE,Ultimate Obligor
BANK SEPAH INTERNATIONAL PLC,00307208,00001439,00001439,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
BANKERS TRUST INTERNATIONAL PLC,00307458,00003699,00003699,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
BANKINTER S.A.,00317651,00278774,00278774,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
BARCLAYS BANK PLC,00300130,00005672,00005672,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BARCLAYS BANK PLC,00300130,00005675,00005675,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
PARIS CLUB PAYEE
SYNDICATE LENDER
LEAD/AGENT BANK
PARIS CLUB PAYEE"
BAYERISCHE LANDESBANK,00308933,00000329,00000329,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
SYNDICATE LENDER"
BILKENT HOLDING AS,NULL,00003556,00003556,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
BIWATER INTERNATIONAL LIMITED,00304552,00004315,00004315,"BOND SUPPORT
BOND SUPPORT
BOND INSURANCE POLICY
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
BNP PARIBAS SA FRANCE,00317434,00288764,00288764,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER"
BOBST MANCHESTER LTD,00309330,00004334,00004334,"BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
CEF (PROPRIETARY) LIMITED,NULL,00003668,00003668,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
CHINA DEVELOPMENT BANK,00312513,00003687,00003687,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
SYNDICATE LENDER
Ultimate Obligor"
CITIBANK N.A.,00320087,00290843,00290843,"DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","DL PANEL AGENT BANK
LEAD/AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER"
CLEVELAND BRIDGE & ENGINEERING COMPANY LTD,00309072,00004088,00004088,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
CLEVELAND BRIDGE UK LTD,00308063,00004109,00004109,"BOND INSURANCE POLICY
BUYER CREDIT GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
CRANE PROCESS FLOW TECHNOLOGIES LTD,00302890,00004457,00004457,BUYER CREDIT GUARANTEE,PARIS CLUB PAYEE
CREDIT SUISSE AG,00300747,00288844,00288844,BUYER CREDIT GUARANTEE,LEAD/AGENT BANK
CROWN AGENTS SERVICES LIMITED,00306845,00003715,00003715,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
DAVIS DERBY LIMITED,00313957,00003025,00003025,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
"DEPT OF FINANCE, PHILIPPINES",NULL,00003647,00003647,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
DEUTSCHE BANK SAEU,00326194,00294841,00294841,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
DEVELOPMENT TRUST OF ZIMBABWE,00311974,00003956,00003956,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
DO NOT USE,NULL,00003594,00003594,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
DOF SUBSEA AS,NULL,00217179,00217179,BUYER CREDIT GUARANTEE,Ultimate Obligor
DOFCON AS,NULL,00225158,00225158,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
DOGUS CELIKLER OZKAR IS ORTAKLIGI TICARI ISLETMESI,00327742,00294039,00294039,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
DOOSAN BABCOCK ENERGY LIMITED,00300119,00004140,00004140,"BUYER CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
UNINSURED AMOUNT
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DOSCO OVERSEAS ENGINEERING LTD,00302756,00003877,00003877,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DUBAI HOLDING COMMERCIAL OPERATIONS GROUP LLC,00317208,00278327,00278327,BUYER CREDIT GUARANTEE,Ultimate Obligor
DUBAI WORLD TRADE CENTRE LLC,00312411,00239974,00239974,"DL LOAN (ENHANCED)
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
ECC CARD CLOTHING LTD.,00301595,00002066,00002066,BUYER CREDIT GUARANTEE,PARIS CLUB PAYEE
"EGYPT, MINISTRY OF FINANCE",00326166,00208554,00208554,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
EMBRAER NETHERLANDS FINANCE,00319869,00290544,00290544,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
ETIHAD EXPORT CREDIT INSURANCE COM PANY PJSC (ECI),NULL,00285866,00285866,BUYER CREDIT GUARANTEE,RE-INSURER ECA
GAIL (INDIA) LIMITED,00312470,00002423,00002423,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER"
GE AIRCRAFT ENGINE SERVICES LIMITED,00313767,00265012,00265012,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
GE GLOBAL PARTS & PRODUCTS GMBH,00316017,00277977,00277977,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
"GHANA, MINISTRY OF FINANCE",00316033,00204831,00204831,"DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
GLENO INDUSTRIAL CONSULTANTS,NULL,00000416,00000416,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
GTSL MILLENIUM CO. LIMITED,00302810,00004093,00004093,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
HSBC BANK PLC,00300370,00005734,00005734,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
DL LOAN (ENHANCED)
PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
DL PANEL AGENT BANK
PARIS CLUB PAYEE
SYNDICATE LENDER
PARIS CLUB PAYEE"
HSBC BANK PLC,00312593,00223252,00223252,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER"
INDUSTRIAL DEVELOPMENT CORP OF SOUTH AFRICA LTD,NULL,00003667,00003667,BUYER CREDIT GUARANTEE,Ultimate Obligor
INDUSTRIAL TURBINE COMPANY (UK) LTD,00305412,00259082,00259082,"DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
ING BANK NV,00307610,00000526,00000526,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER"
INTERNATIONAL MILITARY SERVICES LIMITED,00301219,00000378,00000378,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
INTERSERVE RAIL LIMITED,00302231,00004354,00004354,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
INTESA SANPAOLO S.P.A DUBAI BRANCH,00325421,00290079,00290079,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
INVESTEC BANK LIMITED,00311767,00252549,00252549,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE","LEAD/AGENT BANK
DL PANEL AGENT BANK
SYNDICATE LENDER"
"IRAQ, MINISTRY OF FINANCE",00315294,00293894,00293894,"DL LOAN (ENHANCED)
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor
FACILITY CUSTOMER"
JOY GLOBAL INDUSTRIES LIMITED,00304549,00004386,00004386,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
JPMORGAN EUROPE LIMITED,00301419,00228473,00228473,"ASSET BASED GUARANTEE
DL LOAN (ENHANCED)
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","LEAD/AGENT BANK
DL PANEL AGENT BANK
SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER"
KARTEL,NULL,00003340,00003340,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
KAYALI ENERJI URETIM A.S.,NULL,00249828,00249828,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","FACILITY CUSTOMER
FACILITY CUSTOMER"
KBC FINANCE IRELAND,00314727,00001706,00001706,"BUYER CREDIT GUARANTEE
PROJECT FINANCING GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
KFW IPEX-BANK GMBH,00311909,00225556,00225556,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","LEAD/AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER"
KIER INFRASTRUCTURE & OVERSEAS LTD,00303415,00245017,00245017,"DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
KOMMUNALKREDIT AUSTRIA AG,00324835,00294385,00294385,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
KOREA AEROSPACE INDUSTRIES LTD,00319140,00295939,00295939,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
KUKE,NULL,00294054,00294054,BUYER CREDIT GUARANTEE,RE-INSURER ECA
KURDISTAN REGIONAL GOVERNMENT,NULL,00256434,00256434,"DL LOAN (ENHANCED)
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
LANDESBANK BADEN-WURTTEMBERG,00309462,00213011,00213011,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK"
LINK ELECTRONICS LIMITED,00302913,00001703,00001703,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
LLOYDS SYNDICATE 1183 TALBOT,00405585,00275997,00275997,BUYER CREDIT GUARANTEE,RE-INSURER ECA
LLOYDS SYNDICATE 1225 AEGIS,00405587,00276015,00276015,"PROJECT FINANCING GUARANTEE
BUYER CREDIT GUARANTEE","RE-INSURER ECA
RE-INSURER ECA"
LLOYDS SYNDICATE 1274 ANTARES,00405586,00275935,00275935,BUYER CREDIT GUARANTEE,RE-INSURER ECA
LLOYDS SYNDICATE 1414 ASCOT,00315335,00277831,00277831,"LINE OF CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","RE-INSURER ECA
RE-INSURER ECA
RE-INSURER ECA
PARIS CLUB PAYEE"
LLOYDS SYNDICATE 2001 MS AMLIN,00315334,00270916,00270916,BUYER CREDIT GUARANTEE,RE-INSURER ECA
LLOYDS SYNDICATE 2003 CATLIN,00315100,00277784,00277784,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","PARIS CLUB PAYEE
RE-INSURER ECA
PARIS CLUB PAYEE
RE-INSURER ECA"
LLOYDS SYNDICATE 3000 MARKEL COMPANY LIMITED,00315048,00279829,00279829,"LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
LINE OF CREDIT GUARANTEE","PARIS CLUB PAYEE
RE-INSURER ECA
PARIS CLUB PAYEE
RE-INSURER ECA
RE-INSURER ECA"
LLOYD'S SYNDICATE 4472 LIBERTY,00405579,00275903,00275903,"BUYER CREDIT GUARANTEE
PROJECT FINANCING GUARANTEE","RE-INSURER ECA
RE-INSURER ECA"
MARTIN-BAKER AIRCRAFT COMPANY LIMITED,00302945,00003830,00003830,"SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
MEASAT SATELLITE COMMUNICATION SYSTEMS SDN BHD,00320282,00289142,00289142,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
MEDIOCREDITO CENTRALE S.P.A.,00307514,00001128,00001128,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
"MIN OF ECONOMIC AFFAIRS & FINANCE, IRAN",NULL,00001602,00001602,"BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","Ultimate Obligor
Ultimate Obligor"
"MIN OF FINANCE, BANGLADESH",NULL,00003583,00003583,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
"MIN OF FINANCE, DOMINICA",NULL,00003881,00003881,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
"MIN OF FINANCE, NIGERIA",NULL,00000661,00000661,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
