customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
"MIN OF FINANCE, TRINIDAD & TOBAGO",NULL,00003674,00003674,"EXPORT INSURANCE (EXIP)
BOND INSURANCE POLICY
BOND INSURANCE POLICY
EXPORT INSURANCE (EXIP)
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor
FACILITY CUSTOMER"
"MIN OF FINANCE, VENEZUELA",NULL,00003630,00003630,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor
FACILITY CUSTOMER"
"MIN OF HEAVY INDUSTRIES, IRAQ",NULL,00000648,00000648,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
"MIN OF NATIONAL DEFENCE, ROMANIA",NULL,00004247,00004247,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
MITSUBISHI UFJ FINANCIAL GROUP,00308702,00291482,00291482,"DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","DL PANEL AGENT BANK
LEAD/AGENT BANK
LEAD/AGENT BANK"
MITSUI BABCOCK ENERGY SERVICES LTD,00308749,00004139,00004139,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
MIVAN INTERNATIONAL LTD,00308259,00004574,00004574,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ACROW GLOBAL LIMITED,00319456,00287124,00287124,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
AGUSTAWESTLAND LIMITED,00302903,00003986,00003986,"PARIS CLUB CI TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
AIR PRODUCTS PLC,00302777,00000372,00000372,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
ALSTOM POWER PLANTS LTD,00311204,00004568,00004568,"BUYER CREDIT GUARANTEE
BOND INSURANCE POLICY","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
AMERICAN INTERNATIONAL GROUP UK LTD,00307160,00270863,00270863,BUYER CREDIT GUARANTEE,RE-INSURER ECA
AON LIMITED UK,00301454,00270888,00270888,"BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","RE-INSURER ECA
RE-INSURER ECA"
ARCELORMITTAL SA (LUXEMBOURG),NULL,00260926,00260926,BUYER CREDIT GUARANTEE,Ultimate Obligor
ATRADIUS DSB NV,NULL,00000397,00000397,BUYER CREDIT GUARANTEE,RE-INSURER ECA
AVIVA LIFE & PENSIONS UK LIMITED,00311613,00274823,00274823,"BUYER CREDIT GUARANTEE
PROJECT FINANCING GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
AXA XL INSURANCE COMPANY LIMITED,00315100,00293506,00293506,"BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","RE-INSURER ECA
RE-INSURER ECA"
BABCOCK INTERNATIONAL GROUP PLC,00311130,00004277,00004277,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
BAE SYSTEMS (OMAN) LIMITED,00311001,00235042,00235042,"BOND INSURANCE POLICY
EXPORT INSURANCE (EXIP)
BUYER CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
UNINSURED AMOUNT"
BALFOUR BEATTY GROUP LIMITED,00300122,00004285,00004285,"BUYER CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
UNINSURED AMOUNT
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BAM NUTTALL LIMITED,00300360,00003853,00003853,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
BUYER CREDIT GUARANTEE","EXPORTER/OII INVESTOR
UNINSURED AMOUNT
EXPORTER/OII INVESTOR"
BANK GOSPODARSTWA KRAJOWEGO,00325995,00293018,00293018,"BUYER CREDIT GUARANTEE
X DL LOAN (STANDARD) DONOTUSE
DL LOAN (ENHANCED)","FACILITY CUSTOMER
FACILITY CUSTOMER
FACILITY CUSTOMER"
BANK OF CHINA,00300126,00000715,00000715,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
BANK OF CHINA,00312504,00003588,00003588,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BOND INSURANCE POLICY
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor"
BANK OF SCOTLAND,00300521,00002781,00002781,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
PARIS CLUB OD TRANCHE","LEAD/AGENT BANK
SOLE LENDER
PARIS CLUB PAYEE
SYNDICATE LENDER
SYNDICATE LENDER
PARIS CLUB PAYEE"
BANK OF TOKYO-MITSUBISHI UFJ LTD,00307739,00000352,00000352,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER"
BANK OTKRITIE FINANCIAL CORPORATION,NULL,00228264,00228264,"BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","SYNDICATE LENDER
Ultimate Obligor
FACILITY CUSTOMER"
BARCLAYS BANK PLC,00307525,00005664,00005664,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BECHTEL ENKA UK LTD,00318331,00287697,00287697,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
BETA LULA CENTRAL S.A.R.L,00310079,00250883,00250883,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER"
BIS ELEKTRIK URETIM A.S.,NULL,00204893,00204893,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER"
BNP-PARIBAS,00308519,00001734,00001734,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
PROJECT FINANCING GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","SOLE LENDER
LEAD/AGENT BANK
LEAD/AGENT BANK
DL PANEL AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
SYNDICATE LENDER
SOLE LENDER
SYNDICATE LENDER"
BONNY PROJECT MANAGEMENT COMPANY LIMITED,00314037,00004535,00004535,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
BRIDON INTERNATIONAL LTD,00301822,00004404,00004404,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BRUSH ELECTRICAL MACHINES LIMITED,00304572,00004405,00004405,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
CARILLION CONSTRUCTION LTD,00306864,00004235,00004235,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
CHINA CONSTRUCTION BANK,00312520,00000361,00000361,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BOND INSURANCE POLICY
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor
FACILITY CUSTOMER"
CITIBANK EUROPE PLC,00314728,00221385,00221385,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
CITIBANK INTERNATIONAL LIMITED,00300862,00000992,00000992,"ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE","SOLE LENDER
LEAD/AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER"
COLAS (GABON) UK LIMITED,00306476,00278569,00278569,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
COLAS AFRIQUE SA,00318850,00285812,00285812,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
COMMERZBANK,00309445,00213005,00213005,"ASSET BASED GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE","SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER"
COMPANHIA SIDERURGICA DE TUBARAO (CST),NULL,00003926,00003926,"SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
COMPANHIA SIDERURGICA NACIONAL (CSN),00312686,00004116,00004116,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER"
CREDIT AGRICOLE CIB LONDON BRANCH,00307570,00003593,00003593,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
DL LOAN (ENHANCED)
PARIS CLUB OD TRANCHE
SUPPLIER CREDIT FINANCE GUARANTEE
PROJECT FINANCING GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","SOLE LENDER
LEAD/AGENT BANK
LEAD/AGENT BANK
PARIS CLUB PAYEE
SYNDICATE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
PARIS CLUB PAYEE
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER"
CREDIT AGRICOLE CIB PARIS BRANCH,NULL,00222067,00222067,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
PROJECT FINANCING GUARANTEE
DL LOAN (ENHANCED)","LEAD/AGENT BANK
SOLE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
LEAD/AGENT BANK
SYNDICATE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK
DL PANEL AGENT BANK"
CREDIT INDUSTRIEL ET COMMERCIAL (CIC),NULL,00001705,00001705,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
ABC INTERNATIONAL BANK PLC,00313709,00003761,00003761,"PARIS CLUB FD TRANCHE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","PARIS CLUB PAYEE
SOLE LENDER
SYNDICATE LENDER
LEAD/AGENT BANK"
AEROFLOT RUSSIAN AIRLINES JSC,NULL,00003540,00003540,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor
FACILITY CUSTOMER"
AIRBUS S.A.S,NULL,00003722,00003722,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
RE-INSURER ECA
SYNDICATE LENDER"
AL FAROUQ CONTRACTING COMPANY,NULL,00000312,00000312,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
ALSTOM T&D SYSTEMS LTD,00313928,00004584,00004584,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
AMEC INTERNATIONAL CONSTRUCTION LTD.,00304688,00004255,00004255,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
ANGLO-ROMANIAN BANK LTD,00301103,00000521,00000521,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
"ANGOLA, MINISTRY OF FINANCE",00316760,00269365,00269365,"DL LOAN (ENHANCED)
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor
FACILITY CUSTOMER"
ATLAS COVERTING EQUIPMENT LTD,00303506,00269684,00269684,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
AVERY BERKEL LIMITED,00304094,00004529,00004529,BUYER CREDIT GUARANTEE,PARIS CLUB PAYEE
BAE SYSTEMS (OPERATIONS) LIMITED,00309251,00004345,00004345,"EXPORT INSURANCE (EXIP)
BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
DL LOAN (ENHANCED)
EXPORT INSURANCE (EXIP)
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","UNINSURED AMOUNT
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BALFOUR BEATTY CONSTRUCTION INTERNATIONAL LIMITED,00309104,00004311,00004311,"EXPORT INSURANCE (EXIP)
BUYER CREDIT GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
BANCO BILBAO VIZCAYA ARGENTARIA,00307633,00001838,00001838,"PARIS CLUB OD TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE","PARIS CLUB PAYEE
SYNDICATE LENDER
PARIS CLUB PAYEE"
BARCLAYS BANK LTD,NULL,00005723,00005723,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
LEAD/AGENT BANK
PARIS CLUB PAYEE"
BBVA IRELAND PLC,00314681,00221353,00221353,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
BEROA BIERRUM,00317193,00277964,00277964,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
BGE REALISATIONS LIMITED,00314165,00000369,00000369,"PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
BIWATER (BVI) LTD,NULL,00222098,00222098,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER"
BOMBARDIER TRANSPORTATION UK LTD,00310361,00004486,00004486,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
BPI FRANCE ASSURANCE EXPORT S.A.S,00315356,00289189,00289189,BUYER CREDIT GUARANTEE,LEAD/AGENT BANK
"CAMEROON, MINISTRY OF ECONOMY, PLANNING AND REGIONAL DEVELOPMENT",00316994,00287641,00287641,"DL LOAN (ENHANCED)
DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER"
CARILLION CONSTRUCTION (WEST INDIES) LIMITED,00308982,00004525,00004525,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
CARILLION INTERNATIONAL (SPECIAL PROJECTS) LIMITED,00311101,00004238,00004238,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
CARILLION PLC,00308138,00004237,00004237,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
CHEMRING EOD LIMITED,00307395,00003280,00003280,"BOND INSURANCE POLICY
PARIS CLUB CI TRANCHE
BUYER CREDIT GUARANTEE
PARIS CLUB FD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
EXPORTER/OII INVESTOR
PARIS CLUB PAYEE"
CITIBANK NA,00309998,00000381,00000381,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","SYNDICATE LENDER
LEAD/AGENT BANK
SYNDICATE LENDER"
COMPAGNIE FRANCAISE D'ASSURANCE POUR LE COMMERCE EXTERIEUR (COFACE),00308411,00294859,00294859,BUYER CREDIT GUARANTEE,RE-INSURER ECA
"COTE D'IVOIRE, MINISTRY OF ECONOMY AND FINANCE",00320292,00285596,00285596,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
DL LOAN (ENHANCED)","Ultimate Obligor
FACILITY CUSTOMER
FACILITY CUSTOMER
Ultimate Obligor"
CREDIT AGRICOLE CORPORATE AND INVES TMENT BANK,00308555,00293205,00293205,BUYER CREDIT GUARANTEE,LEAD/AGENT BANK
CROWN SOLICITORS OFFICE,00310527,00002759,00002759,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
DEUTSCHE BANK,00302034,00293614,00293614,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","LEAD/AGENT BANK
DL PANEL AGENT BANK"
DOGUS INSAAT VE TICARET A.S,00326292,00293966,00293966,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
DUFERCO STEEL PROCESSING (PROPRIETARY) LIMITED,00312718,00000671,00000671,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
DZ BANK AG,00324178,00246184,00246184,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER"
EADS ASTRIUM LTD,00310177,00231314,00231314,"EXPORT INSURANCE (EXIP)
BUYER CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
UNINSURED AMOUNT"
ELECNOR S.A.,00316043,00276956,00276956,"BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
ERSTE BANK DER OESTERREICHISCHEN SPARKASSEN AG,00307534,00000536,00000536,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
ETIHAD EXPORT CREDIT INSURANCE COM PANY PJSC,00324037,00288944,00288944,BUYER CREDIT GUARANTEE,RE-INSURER ECA
DELTA GLASS LTD,NULL,00000664,00000664,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
DEXIA BANQUE INTERNATIONALE A LUXEMBOURG SA,00307810,00000531,00000531,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
DO NOT USE,NULL,00278044,00278044,BUYER CREDIT GUARANTEE,RE-INSURER ECA
DOF INSTALLER ASA,00326668,00294514,00294514,BUYER CREDIT GUARANTEE,Ultimate Obligor
DOF SUBSEA AS,00326664,00227297,00227297,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
DOW MAC CONCRETE LTD,00301713,00000377,00000377,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
"ELECTRICITY, GAS AND OMNIBUS AUTHORITY (EGO)",NULL,00003678,00003678,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
ELLIPSE PROJECTS (UK) LTD,00306412,00277433,00277433,"DL LOAN (ENHANCED)
BUYER CREDIT GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
EMBRAER SA,00319880,00290554,00290554,BUYER CREDIT GUARANTEE,Ultimate Obligor
EMERSON AUTOMATION SOLUTIONS FINAL CONTROL UK LTD,00301838,00277224,00277224,BUYER CREDIT GUARANTEE,PARIS CLUB PAYEE
ERG INTERNATIONAL UK LTD,00318077,00288783,00288783,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
EULER HERMES KREDITVERSICHERUNGS AG,NULL,00001137,00001137,"BUYER CREDIT GUARANTEE
ASSET BASED GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE
ASSET BASED GUARANTEE","RE-INSURER ECA
UNINSURED AMOUNT
RE-INSURER ECA
RE-INSURER ECA"
EULER HERMES NV (SA),00303810,00001873,00001873,"LINE OF CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
LINE OF CREDIT GUARANTEE","RE-INSURER ECA
RE-INSURER ECA
PARIS CLUB PAYEE"
FORTIS BANK,00307630,00000537,00000537,"SUPPLIER CREDIT FINANCE GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","SYNDICATE LENDER
SYNDICATE LENDER
SYNDICATE LENDER"
G CUSSONS LTD,00301856,00004572,00004572,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
